Scenario,Date,PREC,TEMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
6,2023-08-12 16:00:00,0.000000,22.000000,62.000000,3.000000,218.000000,69.890000,77.510000,859.690000,0.720000,126.510000,4.170000
6,2023-08-12 17:00:00,9.050000,19.700000,87.000000,5.000000,215.000000,18.650000,42.150000,766.970000,0.000000,74.120000,0.000000
6,2023-08-12 18:00:00,0.000000,19.700000,87.000000,5.000000,215.000000,20.460000,42.220000,767.230000,0.000000,74.230000,0.000000
6,2023-08-12 19:00:00,0.000000,19.700000,87.000000,5.000000,215.000000,22.250000,42.290000,767.490000,0.000000,74.330000,0.000000
6,2023-08-12 20:00:00,0.000000,19.700000,87.000000,5.000000,215.000000,24.020000,42.350000,767.750000,0.000000,74.440000,0.000000
6,2023-08-12 21:00:00,0.000000,19.700000,87.000000,5.000000,215.000000,25.780000,42.350000,767.750000,0.000000,74.440000,0.000000
6,2023-08-12 22:00:00,0.000000,19.700000,87.000000,5.000000,215.000000,27.520000,42.350000,767.750000,0.000000,74.440000,0.000000
6,2023-08-12 23:00:00,0.000000,15.900000,99.000000,5.000000,231.000000,27.650000,42.350000,767.750000,0.000000,74.440000,0.010000
6,2023-08-13 00:00:00,0.000000,15.900000,99.000000,5.000000,231.000000,27.790000,42.350000,767.750000,0.000000,74.440000,0.010000
6,2023-08-13 01:00:00,0.000000,15.900000,99.000000,5.000000,231.000000,27.920000,42.350000,767.750000,0.000000,74.440000,0.010000
6,2023-08-13 02:00:00,0.000000,15.900000,99.000000,5.000000,231.000000,28.050000,42.350000,767.750000,0.000000,74.440000,0.010000
6,2023-08-13 03:00:00,0.000000,15.900000,99.000000,5.000000,231.000000,28.190000,42.350000,767.750000,0.000000,74.440000,0.010000
6,2023-08-13 04:00:00,0.000000,15.900000,99.000000,5.000000,231.000000,28.320000,42.350000,767.750000,0.000000,74.440000,0.010000
6,2023-08-13 05:00:00,0.020000,13.300000,98.000000,6.000000,210.000000,28.570000,42.360000,767.770000,0.000000,74.450000,0.010000
6,2023-08-13 06:00:00,0.000000,13.300000,98.000000,6.000000,210.000000,28.830000,42.360000,767.780000,0.000000,74.450000,0.010000
6,2023-08-13 07:00:00,0.000000,13.300000,98.000000,6.000000,210.000000,29.080000,42.370000,767.800000,0.000000,74.460000,0.010000
6,2023-08-13 08:00:00,0.000000,13.300000,98.000000,6.000000,210.000000,29.330000,42.370000,767.810000,0.000000,74.470000,0.010000
6,2023-08-13 09:00:00,0.000000,13.300000,98.000000,6.000000,210.000000,29.580000,42.370000,767.830000,0.000000,74.470000,0.010000
6,2023-08-13 10:00:00,0.000000,13.300000,98.000000,6.000000,210.000000,29.830000,42.380000,767.840000,0.000000,74.480000,0.010000
6,2023-08-13 11:00:00,0.000000,22.700000,60.000000,8.000000,188.000000,34.380000,42.520000,768.360000,0.020000,74.710000,0.040000
6,2023-08-13 12:00:00,0.000000,22.700000,60.000000,8.000000,188.000000,38.760000,42.670000,768.890000,0.040000,74.940000,0.090000
6,2023-08-13 13:00:00,0.000000,22.700000,60.000000,8.000000,188.000000,42.930000,42.810000,769.410000,0.090000,75.170000,0.200000
6,2023-08-13 14:00:00,0.000000,22.700000,60.000000,8.000000,188.000000,46.890000,42.960000,769.930000,0.160000,75.400000,0.370000
6,2023-08-13 15:00:00,0.000000,22.700000,60.000000,8.000000,188.000000,50.610000,43.100000,770.450000,0.260000,75.630000,0.600000
6,2023-08-13 16:00:00,0.000000,22.700000,60.000000,8.000000,188.000000,54.080000,43.250000,770.980000,0.380000,75.860000,0.870000
6,2023-08-13 17:00:00,0.000000,26.500000,41.000000,7.000000,196.000000,58.770000,43.520000,771.940000,0.540000,76.280000,1.760000
6,2023-08-13 18:00:00,0.000000,26.500000,41.000000,7.000000,196.000000,63.000000,43.780000,772.910000,0.690000,76.700000,2.590000
6,2023-08-13 19:00:00,0.000000,26.500000,41.000000,7.000000,196.000000,66.770000,44.050000,773.880000,0.800000,77.130000,3.180000
6,2023-08-13 20:00:00,0.000000,26.500000,41.000000,7.000000,196.000000,70.100000,44.320000,774.840000,0.890000,77.550000,3.630000
6,2023-08-13 21:00:00,0.000000,26.500000,41.000000,7.000000,196.000000,73.020000,44.320000,774.840000,0.990000,77.550000,4.080000
6,2023-08-13 22:00:00,0.000000,26.500000,41.000000,7.000000,196.000000,75.550000,44.320000,774.840000,1.120000,77.550000,4.660000
6,2023-08-13 23:00:00,0.000000,19.700000,66.000000,11.000000,182.000000,76.510000,44.320000,774.840000,1.460000,77.550000,6.060000
6,2023-08-14 00:00:00,0.000000,19.700000,66.000000,11.000000,182.000000,77.370000,44.320000,774.840000,1.560000,77.550000,6.430000
6,2023-08-14 01:00:00,0.000000,19.700000,66.000000,11.000000,182.000000,78.140000,44.320000,774.840000,1.660000,77.550000,6.820000
6,2023-08-14 02:00:00,0.000000,19.700000,66.000000,11.000000,182.000000,78.840000,44.320000,774.840000,1.760000,77.550000,7.220000
6,2023-08-14 03:00:00,0.000000,19.700000,66.000000,11.000000,182.000000,79.460000,44.320000,774.840000,1.870000,77.550000,7.620000
6,2023-08-14 04:00:00,0.000000,19.700000,66.000000,11.000000,182.000000,80.010000,44.320000,774.840000,1.980000,77.550000,8.010000
6,2023-08-14 05:00:00,0.000000,17.000000,71.000000,12.000000,184.000000,80.320000,44.390000,775.010000,2.150000,77.660000,8.610000
6,2023-08-14 06:00:00,0.000000,17.000000,71.000000,12.000000,184.000000,80.590000,44.460000,775.180000,2.220000,77.770000,8.850000
6,2023-08-14 07:00:00,0.000000,17.000000,71.000000,12.000000,184.000000,80.840000,44.530000,775.340000,2.280000,77.880000,9.070000
6,2023-08-14 08:00:00,0.000000,17.000000,71.000000,12.000000,184.000000,81.070000,44.600000,775.510000,2.340000,77.990000,9.280000
6,2023-08-14 09:00:00,0.000000,17.000000,71.000000,12.000000,184.000000,81.270000,44.670000,775.670000,2.390000,78.100000,9.470000
6,2023-08-14 10:00:00,0.000000,17.000000,71.000000,12.000000,184.000000,81.460000,44.750000,775.840000,2.440000,78.210000,9.650000
6,2023-08-14 11:00:00,0.000000,25.800000,41.000000,15.000000,190.000000,82.950000,44.990000,776.420000,3.410000,78.600000,12.720000
6,2023-08-14 12:00:00,0.000000,25.800000,41.000000,15.000000,190.000000,84.190000,45.240000,777.000000,4.020000,78.990000,14.490000
6,2023-08-14 13:00:00,0.000000,25.800000,41.000000,15.000000,190.000000,85.220000,45.490000,777.580000,4.620000,79.370000,16.170000
6,2023-08-14 14:00:00,0.000000,25.800000,41.000000,15.000000,190.000000,86.070000,45.740000,778.150000,5.200000,79.760000,17.710000
6,2023-08-14 15:00:00,0.000000,25.800000,41.000000,15.000000,190.000000,86.770000,45.990000,778.730000,5.740000,80.140000,19.090000
6,2023-08-14 16:00:00,0.000000,25.800000,41.000000,15.000000,190.000000,87.340000,46.230000,779.310000,6.230000,80.520000,20.310000
6,2023-08-14 17:00:00,0.000000,28.800000,32.000000,16.000000,189.000000,88.360000,46.570000,780.110000,7.590000,81.050000,23.450000
6,2023-08-14 18:00:00,0.000000,28.800000,32.000000,16.000000,189.000000,89.170000,46.910000,780.900000,8.520000,81.580000,25.520000
6,2023-08-14 19:00:00,0.000000,28.800000,32.000000,16.000000,189.000000,89.810000,47.260000,781.700000,9.340000,82.100000,27.280000
6,2023-08-14 20:00:00,0.000000,28.800000,32.000000,16.000000,189.000000,90.320000,47.600000,782.490000,10.040000,82.630000,28.760000
6,2023-08-14 21:00:00,0.000000,28.800000,32.000000,16.000000,189.000000,90.720000,47.600000,782.490000,10.630000,82.630000,29.890000
6,2023-08-14 22:00:00,0.000000,28.800000,32.000000,16.000000,189.000000,91.030000,47.600000,782.490000,11.120000,82.630000,30.810000
6,2023-08-14 23:00:00,0.000000,21.900000,53.000000,9.000000,209.000000,90.700000,47.600000,782.490000,7.450000,82.630000,23.380000
6,2023-08-15 00:00:00,0.000000,21.900000,53.000000,9.000000,209.000000,90.410000,47.600000,782.490000,7.150000,82.630000,22.710000
6,2023-08-15 01:00:00,0.000000,21.900000,53.000000,9.000000,209.000000,90.160000,47.600000,782.490000,6.900000,82.630000,22.150000
6,2023-08-15 02:00:00,0.000000,21.900000,53.000000,9.000000,209.000000,89.950000,47.600000,782.490000,6.700000,82.630000,21.680000
6,2023-08-15 03:00:00,0.000000,21.900000,53.000000,9.000000,209.000000,89.770000,47.600000,782.490000,6.530000,82.630000,21.290000
6,2023-08-15 04:00:00,0.000000,21.900000,53.000000,9.000000,209.000000,89.620000,47.600000,782.490000,6.380000,82.630000,20.950000
6,2023-08-15 05:00:00,0.000000,15.400000,73.000000,7.000000,233.000000,88.920000,47.660000,782.610000,5.220000,82.720000,18.100000
6,2023-08-15 06:00:00,0.000000,15.400000,73.000000,7.000000,233.000000,88.310000,47.720000,782.730000,4.780000,82.810000,16.970000
6,2023-08-15 07:00:00,0.000000,15.400000,73.000000,7.000000,233.000000,87.780000,47.780000,782.850000,4.430000,82.910000,16.040000
6,2023-08-15 08:00:00,0.000000,15.400000,73.000000,7.000000,233.000000,87.310000,47.840000,782.970000,4.150000,83.000000,15.260000
6,2023-08-15 09:00:00,0.000000,15.400000,73.000000,7.000000,233.000000,86.910000,47.900000,783.090000,3.910000,83.090000,14.620000
6,2023-08-15 10:00:00,0.000000,15.400000,73.000000,7.000000,233.000000,86.560000,47.960000,783.210000,3.720000,83.180000,14.070000
6,2023-08-15 11:00:00,0.000000,27.700000,32.000000,5.000000,129.000000,87.470000,48.280000,783.850000,3.830000,83.680000,14.440000
6,2023-08-15 12:00:00,0.000000,27.700000,32.000000,5.000000,129.000000,88.230000,48.610000,784.490000,4.270000,84.170000,15.750000
6,2023-08-15 13:00:00,0.000000,27.700000,32.000000,5.000000,129.000000,88.870000,48.930000,785.130000,4.680000,84.670000,16.920000
6,2023-08-15 14:00:00,0.000000,27.700000,32.000000,5.000000,129.000000,89.400000,49.250000,785.770000,5.050000,85.160000,17.970000
6,2023-08-15 15:00:00,0.000000,27.700000,32.000000,5.000000,129.000000,89.840000,49.580000,786.410000,5.380000,85.650000,18.880000
6,2023-08-15 16:00:00,0.000000,27.700000,32.000000,5.000000,129.000000,90.200000,49.900000,787.050000,5.680000,86.150000,19.680000
6,2023-08-15 17:00:00,0.000000,30.900000,24.000000,9.000000,122.000000,91.060000,50.330000,787.900000,7.840000,86.810000,24.880000
6,2023-08-15 18:00:00,0.000000,30.900000,24.000000,9.000000,122.000000,91.730000,50.770000,788.760000,8.630000,87.460000,26.690000
6,2023-08-15 19:00:00,0.000000,30.900000,24.000000,9.000000,122.000000,92.260000,51.200000,789.620000,9.310000,88.120000,28.210000
6,2023-08-15 20:00:00,0.000000,30.900000,24.000000,9.000000,122.000000,92.680000,51.640000,790.480000,9.870000,88.780000,29.470000
6,2023-08-15 21:00:00,0.000000,30.900000,24.000000,9.000000,122.000000,93.010000,51.640000,790.480000,10.340000,88.780000,30.410000
6,2023-08-15 22:00:00,0.000000,30.900000,24.000000,9.000000,122.000000,93.270000,51.640000,790.480000,10.720000,88.780000,31.160000
6,2023-08-15 23:00:00,0.000000,21.100000,50.000000,5.000000,131.000000,92.750000,51.640000,790.480000,8.150000,88.780000,25.840000
6,2023-08-16 00:00:00,0.000000,21.100000,50.000000,5.000000,131.000000,92.300000,51.640000,790.480000,7.640000,88.780000,24.710000
6,2023-08-16 01:00:00,0.000000,21.100000,50.000000,5.000000,131.000000,91.900000,51.640000,790.480000,7.220000,88.780000,23.760000
6,2023-08-16 02:00:00,0.000000,21.100000,50.000000,5.000000,131.000000,91.550000,51.640000,790.480000,6.880000,88.780000,22.950000
6,2023-08-16 03:00:00,0.000000,21.100000,50.000000,5.000000,131.000000,91.250000,51.640000,790.480000,6.580000,88.780000,22.250000
6,2023-08-16 04:00:00,0.000000,21.100000,50.000000,5.000000,131.000000,90.980000,51.640000,790.480000,6.340000,88.780000,21.660000
6,2023-08-16 05:00:00,0.000000,17.100000,69.000000,9.000000,172.000000,90.170000,51.710000,790.620000,6.910000,88.890000,23.050000
6,2023-08-16 06:00:00,0.000000,17.100000,69.000000,9.000000,172.000000,89.480000,51.780000,790.770000,6.260000,89.000000,21.490000
6,2023-08-16 07:00:00,0.000000,17.100000,69.000000,9.000000,172.000000,88.890000,51.860000,790.910000,5.750000,89.110000,20.230000
6,2023-08-16 08:00:00,0.000000,17.100000,69.000000,9.000000,172.000000,88.380000,51.930000,791.050000,5.340000,89.220000,19.190000
6,2023-08-16 09:00:00,0.000000,17.100000,69.000000,9.000000,172.000000,87.940000,52.000000,791.190000,5.010000,89.330000,18.330000
6,2023-08-16 10:00:00,0.000000,17.100000,69.000000,9.000000,172.000000,87.560000,52.080000,791.340000,4.750000,89.440000,17.620000
6,2023-08-16 11:00:00,0.000000,29.900000,33.000000,15.000000,187.000000,88.550000,52.420000,792.000000,7.410000,89.950000,24.350000
6,2023-08-16 12:00:00,0.000000,29.900000,33.000000,15.000000,187.000000,89.330000,52.760000,792.670000,8.290000,90.460000,26.400000
6,2023-08-16 13:00:00,0.000000,29.900000,33.000000,15.000000,187.000000,89.950000,53.100000,793.340000,9.050000,90.970000,28.130000
6,2023-08-16 14:00:00,0.000000,29.900000,33.000000,15.000000,187.000000,90.430000,53.440000,794.000000,9.700000,91.490000,29.570000
6,2023-08-16 15:00:00,0.000000,29.900000,33.000000,15.000000,187.000000,90.810000,53.780000,794.670000,10.240000,92.000000,30.750000
6,2023-08-16 16:00:00,0.000000,29.900000,33.000000,15.000000,187.000000,91.110000,54.120000,795.340000,10.680000,92.500000,31.720000
6,2023-08-16 17:00:00,0.000000,33.600000,28.000000,11.000000,279.000000,91.750000,54.570000,796.220000,9.570000,93.180000,29.560000
6,2023-08-16 18:00:00,0.000000,33.600000,28.000000,11.000000,279.000000,92.240000,55.020000,797.100000,10.260000,93.850000,31.090000
6,2023-08-16 19:00:00,0.000000,33.600000,28.000000,11.000000,279.000000,92.620000,55.480000,797.990000,10.820000,94.520000,32.330000
6,2023-08-16 20:00:00,0.000000,33.600000,28.000000,11.000000,279.000000,92.910000,55.930000,798.870000,11.270000,95.190000,33.320000
6,2023-08-16 21:00:00,0.000000,33.600000,28.000000,11.000000,279.000000,93.120000,55.930000,798.870000,11.620000,95.190000,34.010000
6,2023-08-16 22:00:00,0.000000,33.600000,28.000000,11.000000,279.000000,93.290000,55.930000,798.870000,11.890000,95.190000,34.540000
6,2023-08-16 23:00:00,0.000000,23.900000,42.000000,6.000000,339.000000,92.990000,55.930000,798.870000,8.860000,95.190000,28.350000
6,2023-08-17 00:00:00,0.000000,23.900000,42.000000,6.000000,339.000000,92.730000,55.930000,798.870000,8.540000,95.190000,27.650000
6,2023-08-17 01:00:00,0.000000,23.900000,42.000000,6.000000,339.000000,92.500000,55.930000,798.870000,8.270000,95.190000,27.040000
6,2023-08-17 02:00:00,0.000000,23.900000,42.000000,6.000000,339.000000,92.300000,55.930000,798.870000,8.040000,95.190000,26.530000
6,2023-08-17 03:00:00,0.000000,23.900000,42.000000,6.000000,339.000000,92.130000,55.930000,798.870000,7.850000,95.190000,26.090000
6,2023-08-17 04:00:00,0.000000,23.900000,42.000000,6.000000,339.000000,91.980000,55.930000,798.870000,7.690000,95.190000,25.700000
6,2023-08-17 05:00:00,0.000000,19.500000,52.000000,5.000000,45.000000,91.560000,55.930000,798.870000,6.890000,95.190000,23.810000
6,2023-08-17 06:00:00,0.000000,19.500000,52.000000,5.000000,45.000000,91.190000,56.060000,799.140000,6.530000,95.390000,22.970000
6,2023-08-17 07:00:00,0.000000,19.500000,52.000000,5.000000,45.000000,90.870000,56.190000,799.420000,6.240000,95.580000,22.250000
6,2023-08-17 08:00:00,0.000000,19.500000,52.000000,5.000000,45.000000,90.580000,56.320000,799.690000,5.990000,95.780000,21.640000
6,2023-08-17 09:00:00,0.000000,19.500000,52.000000,5.000000,45.000000,90.330000,56.450000,799.960000,5.780000,95.970000,21.110000
6,2023-08-17 10:00:00,0.000000,19.500000,52.000000,5.000000,45.000000,90.110000,56.580000,800.240000,5.600000,96.160000,20.660000
6,2023-08-17 11:00:00,0.000000,28.000000,36.000000,6.000000,303.000000,90.310000,56.870000,800.840000,6.060000,96.590000,21.910000
6,2023-08-17 12:00:00,0.000000,28.000000,36.000000,6.000000,303.000000,90.470000,57.160000,801.450000,6.200000,97.020000,22.320000
6,2023-08-17 13:00:00,0.000000,28.000000,36.000000,6.000000,303.000000,90.610000,57.450000,802.060000,6.320000,97.450000,22.680000
6,2023-08-17 14:00:00,0.000000,28.000000,36.000000,6.000000,303.000000,90.720000,57.740000,802.670000,6.420000,97.880000,22.990000
6,2023-08-17 15:00:00,0.000000,28.000000,36.000000,6.000000,303.000000,90.810000,58.030000,803.280000,6.510000,98.310000,23.250000
6,2023-08-17 16:00:00,0.000000,28.000000,36.000000,6.000000,303.000000,90.890000,58.320000,803.890000,6.580000,98.740000,23.480000
6,2023-08-17 17:00:00,0.000000,31.000000,33.000000,14.000000,6.000000,91.210000,58.690000,804.640000,10.320000,99.270000,32.050000
6,2023-08-17 18:00:00,0.000000,31.000000,33.000000,14.000000,6.000000,91.470000,59.050000,805.400000,10.700000,99.800000,32.920000
6,2023-08-17 19:00:00,0.000000,31.000000,33.000000,14.000000,6.000000,91.670000,59.410000,806.160000,11.000000,100.330000,33.630000
6,2023-08-17 20:00:00,0.000000,31.000000,33.000000,14.000000,6.000000,91.820000,59.770000,806.910000,11.240000,100.860000,34.200000
6,2023-08-17 21:00:00,0.000000,31.000000,33.000000,14.000000,6.000000,91.940000,59.770000,806.910000,11.440000,100.860000,34.580000
6,2023-08-17 22:00:00,0.000000,31.000000,33.000000,14.000000,6.000000,92.030000,59.770000,806.910000,11.590000,100.860000,34.880000
6,2023-08-17 23:00:00,0.000000,24.000000,54.000000,11.000000,315.000000,91.520000,59.770000,806.910000,9.270000,100.860000,30.040000
6,2023-08-18 00:00:00,0.000000,24.000000,54.000000,11.000000,315.000000,91.090000,59.770000,806.910000,8.720000,100.860000,28.830000
6,2023-08-18 01:00:00,0.000000,24.000000,54.000000,11.000000,315.000000,90.740000,59.770000,806.910000,8.290000,100.860000,27.840000
6,2023-08-18 02:00:00,0.000000,24.000000,54.000000,11.000000,315.000000,90.440000,59.770000,806.910000,7.940000,100.860000,27.040000
6,2023-08-18 03:00:00,0.000000,24.000000,54.000000,11.000000,315.000000,90.190000,59.770000,806.910000,7.660000,100.860000,26.380000
6,2023-08-18 04:00:00,0.000000,24.000000,54.000000,11.000000,315.000000,89.980000,59.770000,806.910000,7.430000,100.860000,25.830000
6,2023-08-18 05:00:00,0.000000,21.100000,79.000000,13.000000,309.000000,88.870000,59.770000,806.910000,7.010000,100.860000,24.820000
6,2023-08-18 06:00:00,0.000000,21.100000,79.000000,13.000000,309.000000,87.970000,59.830000,807.380000,6.160000,100.960000,22.660000
6,2023-08-18 07:00:00,0.000000,21.100000,79.000000,13.000000,309.000000,87.220000,59.890000,807.850000,5.540000,101.050000,21.010000
6,2023-08-18 08:00:00,0.000000,21.100000,79.000000,13.000000,309.000000,86.610000,59.950000,808.320000,5.080000,101.150000,19.740000
6,2023-08-18 09:00:00,0.000000,21.100000,79.000000,13.000000,309.000000,86.100000,60.010000,808.790000,4.730000,101.240000,18.750000
6,2023-08-18 10:00:00,0.000000,21.100000,79.000000,13.000000,309.000000,85.690000,60.070000,809.270000,4.460000,101.340000,17.970000
6,2023-08-18 11:00:00,0.400000,20.900000,81.000000,11.000000,291.000000,85.260000,60.130000,809.690000,3.800000,101.420000,15.950000
6,2023-08-18 12:00:00,0.000000,20.900000,81.000000,11.000000,291.000000,84.910000,60.180000,810.110000,3.620000,101.510000,15.380000
6,2023-08-18 13:00:00,0.000000,20.900000,81.000000,11.000000,291.000000,84.620000,60.230000,810.530000,3.480000,101.590000,14.920000
6,2023-08-18 14:00:00,0.000000,20.900000,81.000000,11.000000,291.000000,84.370000,60.290000,810.950000,3.360000,101.680000,14.550000
6,2023-08-18 15:00:00,0.000000,20.900000,81.000000,11.000000,291.000000,84.170000,60.340000,811.370000,3.270000,101.760000,14.250000
6,2023-08-18 16:00:00,0.000000,20.900000,81.000000,11.000000,291.000000,84.000000,60.390000,811.790000,3.200000,101.850000,14.010000
6,2023-08-18 17:00:00,0.000000,26.200000,38.000000,10.000000,295.000000,85.120000,60.630000,813.680000,3.540000,102.230000,15.180000
7,2023-08-03 00:00:00,0.000000,15.500000,66.000000,4.000000,38.000000,85.940000,118.400000,826.100000,2.930000,174.330000,16.160000
7,2023-08-03 01:00:00,0.000000,15.500000,66.000000,4.000000,38.000000,85.880000,118.400000,826.100000,2.910000,174.330000,16.060000
7,2023-08-03 02:00:00,0.000000,12.600000,75.000000,1.000000,98.000000,85.640000,118.400000,826.100000,2.420000,174.330000,13.940000
7,2023-08-03 03:00:00,0.000000,12.600000,75.000000,1.000000,98.000000,85.420000,118.400000,826.100000,2.340000,174.330000,13.610000
7,2023-08-03 04:00:00,0.000000,12.600000,75.000000,1.000000,98.000000,85.220000,118.400000,826.100000,2.280000,174.330000,13.320000
7,2023-08-03 05:00:00,0.000000,11.900000,76.000000,2.000000,94.000000,85.000000,118.440000,826.210000,2.330000,174.390000,13.530000
7,2023-08-03 06:00:00,0.000000,11.900000,76.000000,2.000000,94.000000,84.800000,118.490000,826.310000,2.260000,174.440000,13.240000
7,2023-08-03 07:00:00,0.000000,11.900000,76.000000,2.000000,94.000000,84.620000,118.530000,826.420000,2.210000,174.490000,12.990000
7,2023-08-03 08:00:00,0.000000,17.000000,57.000000,4.000000,123.000000,84.720000,118.640000,826.690000,2.480000,174.630000,14.210000
7,2023-08-03 09:00:00,0.000000,17.000000,57.000000,4.000000,123.000000,84.810000,118.750000,826.960000,2.510000,174.760000,14.350000
7,2023-08-03 10:00:00,0.000000,17.000000,57.000000,4.000000,123.000000,84.890000,118.860000,827.220000,2.540000,174.890000,14.470000
7,2023-08-03 11:00:00,0.000000,22.200000,41.000000,7.000000,102.000000,85.500000,119.060000,827.730000,3.210000,175.140000,17.310000
7,2023-08-03 12:00:00,0.000000,22.200000,41.000000,7.000000,102.000000,86.040000,119.270000,828.240000,3.460000,175.390000,18.300000
7,2023-08-03 13:00:00,0.000000,22.200000,41.000000,7.000000,102.000000,86.500000,119.470000,828.740000,3.690000,175.640000,19.200000
7,2023-08-03 14:00:00,0.000000,24.200000,37.000000,11.000000,62.000000,87.150000,119.720000,829.350000,4.950000,175.940000,23.700000
7,2023-08-03 15:00:00,0.000000,24.200000,37.000000,11.000000,62.000000,87.690000,119.970000,829.960000,5.350000,176.250000,25.030000
7,2023-08-03 16:00:00,0.000000,24.200000,37.000000,11.000000,62.000000,88.140000,120.210000,830.570000,5.710000,176.550000,26.200000
7,2023-08-03 17:00:00,0.000000,22.900000,42.000000,10.000000,65.000000,88.310000,120.420000,831.090000,5.570000,176.800000,25.740000
7,2023-08-03 18:00:00,0.000000,22.900000,42.000000,10.000000,65.000000,88.460000,120.640000,831.610000,5.680000,177.060000,26.120000
7,2023-08-03 19:00:00,0.000000,22.900000,42.000000,10.000000,65.000000,88.580000,120.850000,832.130000,5.780000,177.320000,26.450000
7,2023-08-03 20:00:00,0.000000,21.700000,42.000000,5.000000,77.000000,88.640000,121.040000,832.620000,4.540000,177.550000,22.310000
7,2023-08-03 21:00:00,0.000000,21.700000,42.000000,5.000000,77.000000,88.700000,121.240000,833.100000,4.570000,177.790000,22.440000
7,2023-08-03 22:00:00,0.000000,21.700000,42.000000,5.000000,77.000000,88.740000,121.240000,833.100000,4.600000,177.790000,22.550000
7,2023-08-03 23:00:00,0.000000,17.200000,56.000000,0.000000,202.000000,88.640000,121.240000,833.100000,3.520000,177.790000,18.600000
7,2023-08-04 00:00:00,0.000000,17.200000,56.000000,0.000000,202.000000,88.540000,121.240000,833.100000,3.480000,177.790000,18.420000
7,2023-08-04 01:00:00,0.000000,17.200000,56.000000,0.000000,202.000000,88.460000,121.240000,833.100000,3.430000,177.790000,18.250000
7,2023-08-04 02:00:00,0.000000,14.600000,71.000000,4.000000,249.000000,88.000000,121.240000,833.100000,3.930000,177.790000,20.150000
7,2023-08-04 03:00:00,0.000000,14.600000,71.000000,4.000000,249.000000,87.590000,121.240000,833.100000,3.710000,177.790000,19.310000
7,2023-08-04 04:00:00,0.000000,14.600000,71.000000,4.000000,249.000000,87.230000,121.240000,833.100000,3.520000,177.790000,18.600000
7,2023-08-04 05:00:00,0.000000,13.300000,90.000000,6.000000,238.000000,86.200000,121.260000,833.150000,3.370000,177.820000,17.980000
7,2023-08-04 06:00:00,0.000000,13.300000,90.000000,6.000000,238.000000,85.300000,121.280000,833.210000,2.970000,177.840000,16.380000
7,2023-08-04 07:00:00,0.000000,13.300000,90.000000,6.000000,238.000000,84.520000,121.300000,833.260000,2.670000,177.860000,15.110000
7,2023-08-04 08:00:00,0.000000,18.300000,75.000000,6.000000,250.000000,84.470000,121.360000,833.440000,2.650000,177.940000,15.030000
7,2023-08-04 09:00:00,0.000000,18.300000,75.000000,6.000000,250.000000,84.430000,121.430000,833.630000,2.630000,178.020000,14.960000
7,2023-08-04 10:00:00,0.000000,18.300000,75.000000,6.000000,250.000000,84.390000,121.490000,833.810000,2.620000,178.110000,14.900000
7,2023-08-04 11:00:00,0.000000,23.300000,49.000000,8.000000,283.000000,84.900000,121.670000,834.320000,3.110000,178.330000,16.960000
7,2023-08-04 12:00:00,0.000000,23.300000,49.000000,8.000000,283.000000,85.350000,121.850000,834.830000,3.310000,178.550000,17.760000
7,2023-08-04 13:00:00,0.000000,23.300000,49.000000,8.000000,283.000000,85.730000,122.040000,835.340000,3.490000,178.780000,18.470000
7,2023-08-04 14:00:00,0.000000,24.300000,42.000000,11.000000,296.000000,86.340000,122.260000,835.950000,4.420000,179.050000,21.930000
7,2023-08-04 15:00:00,0.000000,24.300000,42.000000,11.000000,296.000000,86.850000,122.470000,836.560000,4.750000,179.320000,23.090000
7,2023-08-04 16:00:00,0.000000,24.300000,42.000000,11.000000,296.000000,87.280000,122.690000,837.180000,5.050000,179.590000,24.110000
7,2023-08-04 17:00:00,0.000000,25.000000,39.000000,11.000000,314.000000,87.760000,122.930000,837.850000,5.410000,179.880000,25.320000
7,2023-08-04 18:00:00,0.000000,25.000000,39.000000,11.000000,314.000000,88.170000,123.170000,838.530000,5.740000,180.180000,26.380000
7,2023-08-04 19:00:00,0.000000,25.000000,39.000000,11.000000,314.000000,88.510000,123.420000,839.200000,6.020000,180.480000,27.280000
7,2023-08-04 20:00:00,0.010000,23.300000,45.000000,10.000000,337.000000,88.550000,123.610000,839.750000,5.760000,180.720000,26.460000
7,2023-08-04 21:00:00,0.000000,23.300000,45.000000,10.000000,337.000000,88.590000,123.810000,840.300000,5.790000,180.960000,26.560000
7,2023-08-04 22:00:00,0.000000,23.300000,45.000000,10.000000,337.000000,88.610000,123.810000,840.300000,5.810000,180.960000,26.640000
7,2023-08-04 23:00:00,0.000000,18.900000,64.000000,8.000000,317.000000,88.300000,123.810000,840.300000,5.020000,180.960000,24.070000
7,2023-08-05 00:00:00,0.000000,18.900000,64.000000,8.000000,317.000000,88.030000,123.810000,840.300000,4.830000,180.960000,23.420000
7,2023-08-05 01:00:00,0.000000,18.900000,64.000000,8.000000,317.000000,87.800000,123.810000,840.300000,4.670000,180.960000,22.870000
7,2023-08-05 02:00:00,0.000000,17.100000,80.000000,8.000000,307.000000,87.090000,123.810000,840.300000,4.230000,180.960000,21.290000
7,2023-08-05 03:00:00,0.000000,17.100000,80.000000,8.000000,307.000000,86.490000,123.810000,840.300000,3.880000,180.960000,20.020000
7,2023-08-05 04:00:00,0.000000,17.100000,80.000000,8.000000,307.000000,85.970000,123.810000,840.300000,3.610000,180.960000,18.990000
